two_theta,intensity
14.66,0.0010937
14.68,0.0009925
14.7,0.0009117
14.72,0.000851
14.74,0.0008111
14.76,0.0008183
14.78,0.0008278
14.8,0.0008696
14.82,0.0009422
14.84,0.0010878
14.86,0.0013292
14.88,0.0017375
14.9,0.0024447
14.92,0.0036545
14.94,0.0055879
14.96,0.0082247
14.98,0.0105148
15,0.0103379
15.02,0.0079134
15.04,0.0053633
15.06,0.0034916
15.08,0.0023943
15.1,0.0017739
15.12,0.00144
15.14,0.001272
15.16,0.0012075
15.18,0.0012182
15.2,0.0012928
15.22,0.0014299
15.24,0.0016329
15.26,0.0019128
15.28,0.0022884
15.3,0.0027908
15.32,0.0034707
15.34,0.0044106
15.36,0.0057402
15.38,0.0076567
15.4,0.0104449
15.42,0.01447
15.44,0.0204472
15.46,0.0301708
15.48,0.045753
15.5,0.0667644
15.52,0.0837443
15.54,0.0799921
15.56,0.0596813
15.58,0.0394491
15.6,0.0252282
15.62,0.0163955
15.64,0.0109945
15.66,0.0078402
15.68,0.0058148
15.7,0.0044251
15.72,0.0034235
15.74,0.0026784
15.76,0.0021122
15.78,0.0016755
15.8,0.0013354
15.82,0.0010705
15.84,0.0008644
15.86,0.0007066
15.88,0.0006521
15.9,0.0005744
15.92,0.0005307
15.94,0.0005217
15.96,0.00055
15.98,0.0006211
16,0.0007446
16.02,0.0009375
16.04,0.0012259
16.06,0.0016593
16.08,0.0023352
16.1,0.0034475
16.12,0.005343
16.14,0.0085217
16.16,0.0134396
16.18,0.0196702
16.2,0.0238776
16.22,0.0217079
16.24,0.0156103
16.26,0.0100601
16.28,0.0062823
16.3,0.0039815
16.32,0.0026345
16.34,0.0018351
16.36,0.0013433
16.38,0.0010404
16.4,0.0008779
16.42,0.0008514
16.44,0.0009906
16.46,0.0013524
16.48,0.0019737
16.5,0.0027718
16.52,0.0032082
16.54,0.0027707
16.56,0.0019181
16.58,0.0012137
16.6,0.0007555
16.62,0.0005032
16.64,0.0003865
16.66,0.0003555
16.68,0.0003832
16.7,0.0004853
16.72,0.0006089
16.74,0.0007856
16.76,0.0010279
16.78,0.0013568
16.8,0.001808
16.82,0.0024456
16.84,0.0033928
16.86,0.004896
16.88,0.0074029
16.9,0.0115754
16.92,0.0180751
16.94,0.0265622
16.96,0.0331461
16.98,0.0312723
17,0.0232409
17.02,0.0156149
17.04,0.0103926
17.06,0.0072819
17.08,0.0055803
17.1,0.0047249
17.12,0.0043856
17.14,0.0044135
17.16,0.0047714
17.18,0.0055029
17.2,0.006752
17.22,0.0088461
17.24,0.0124354
17.26,0.0186074
17.28,0.0287306
17.3,0.0434618
17.32,0.0591308
17.34,0.0636983
17.36,0.0519747
17.38,0.0357239
17.4,0.023068
17.42,0.0149028
17.44,0.0100089
17.46,0.0070965
17.48,0.0052813
17.5,0.0040714
17.52,0.0032188
17.54,0.0025955
17.56,0.0021296
17.58,0.0017764
17.6,0.0015065
17.62,0.0013007
17.64,0.0011447
17.66,0.001029
17.68,0.0009235
17.7,0.000871
17.72,0.0008446
17.74,0.0008426
17.76,0.0008646
17.78,0.0009112
17.8,0.0009845
17.82,0.0010882
17.84,0.0012277
17.86,0.0014112
17.88,0.0016519
17.9,0.0019711
17.92,0.0024065
17.94,0.0030294
17.96,0.0039697
17.98,0.005431
18,0.0076746
18.02,0.0108221
18.04,0.0142457
18.06,0.016215
18.08,0.0168352
18.1,0.0186867
18.12,0.0232025
18.14,0.0292551
18.16,0.031891
18.18,0.0278322
18.2,0.0215771
18.22,0.0170552
18.24,0.0149466
18.26,0.0150193
18.28,0.0172246
18.3,0.0221791
18.32,0.0314104
18.34,0.04718
18.36,0.0711839
18.38,0.0995403
18.4,0.1137312
18.42,0.0979854
18.44,0.0691648
18.46,0.0451368
18.48,0.0292272
18.5,0.0195885
18.52,0.0138558
18.54,0.0103093
18.56,0.0079596
18.58,0.0063022
18.6,0.0050815
18.62,0.0041544
18.64,0.0034346
18.66,0.002865
18.68,0.0024201
18.7,0.0020474
18.72,0.0017399
18.74,0.0014837
18.76,0.0012681
18.78,0.0010853
18.8,0.0008677
18.82,0.0007345
18.84,0.0006203
18.86,0.0005213
18.88,0.0004351
18.9,0.0004124
18.92,0.000348
18.94,0.0002918
18.96,0.0002428
18.98,0.0002
19,0.0001627
19.02,0.0001304
19.04,0.0001024
19.06,7.85e-05
19.08,5.81e-05
19.1,4.12e-05
19.12,2.73e-05
19.14,1.64e-05
19.16,8.3e-06
19.18,2.8e-06
19.2,0
19.22,-1.49e-05
19.24,-2.72e-05
19.26,-3.66e-05
19.28,-4.32e-05
19.3,-4.66e-05
19.32,-4.66e-05
19.34,-4.26e-05
19.36,-3.41e-05
19.38,-2.03e-05
19.4,0
19.42,-3.67e-05
19.44,-6.32e-05
19.46,-7.65e-05
19.48,-7.2e-05
19.5,-4.29e-05
19.52,2.25e-05
19.54,0.0001357
19.56,0.0003658
19.58,0.0007652
19.6,0.0014729
19.62,0.0031451
19.64,0.004901
19.66,0.0068043
19.68,0.00746
19.7,0.0062632
19.72,0.0046571
19.74,0.0036868
19.76,0.0035483
19.78,0.0041626
19.8,0.005136
19.82,0.005395
19.84,0.0043339
19.86,0.0030977
19.88,0.0019901
19.9,0.0013077
19.92,0.0009515
19.94,0.0008191
19.96,0.0008497
19.98,0.0010291
20,0.0013834
20.02,0.0019802
20.04,0.0029109
20.06,0.0042952
20.08,0.0063956
20.1,0.0094612
20.12,0.0128134
20.14,0.0139916
20.16,0.011921
20.18,0.0090674
20.2,0.0071557
20.22,0.0064559
20.24,0.0068942
20.26,0.0085734
20.28,0.0119938
20.3,0.0180998
20.32,0.0279636
20.34,0.041407
20.36,0.0529148
20.38,0.0516876
20.4,0.039154
20.42,0.0261197
20.44,0.0168742
20.46,0.0111779
20.48,0.007875
20.5,0.0059745
20.52,0.0048552
20.54,0.0041899
20.56,0.0038172
20.58,0.0036545
20.6,0.003657
20.62,0.003804
20.64,0.0040795
20.66,0.0044806
20.68,0.005012
20.7,0.0057088
20.72,0.0065437
20.74,0.0075672
20.76,0.0088865
20.78,0.0104188
20.8,0.0123038
20.82,0.0146468
20.84,0.0175862
20.86,0.021328
20.88,0.0261796
20.9,0.0326209
20.92,0.0414599
20.94,0.0541869
20.96,0.0737133
20.98,0.1055215
21,0.1585304
21.02,0.2431826
21.04,0.3639815
21.06,0.4949149
21.08,0.5398483
21.1,0.4492978
21.12,0.3171077
21.14,0.2145182
21.16,0.150821
21.18,0.1169596
21.2,0.1039114
21.22,0.1076086
21.24,0.1295005
21.26,0.1750004
21.28,0.245855
21.3,0.3236808
21.32,0.3464448
21.34,0.2848794
21.36,0.1986423
21.38,0.1308715
21.4,0.0867297
21.42,0.0599408
21.44,0.0437312
21.46,0.0334263
21.48,0.0264078
21.5,0.0213824
21.52,0.0175889
21.54,0.0149196
21.56,0.0126401
21.58,0.0109256
21.6,0.0094624
21.62,0.0082968
21.64,0.0073535
21.66,0.006591
21.68,0.0059788
21.7,0.0054942
21.72,0.0051203
21.74,0.0048445
21.76,0.0046581
21.78,0.0045549
21.8,0.0045316
21.82,0.0045926
21.84,0.0047334
21.86,0.0049067
21.88,0.0052218
21.9,0.0056361
21.92,0.0061636
21.94,0.0068237
21.96,0.0076445
21.98,0.0086656
22,0.0099461
22.02,0.011584
22.04,0.0137301
22.06,0.0166698
22.08,0.0209263
22.1,0.0273931
22.12,0.0373744
22.14,0.0527374
22.16,0.0713566
22.18,0.0895161
22.2,0.1028079
22.22,0.1024958
22.24,0.0875586
22.26,0.0717158
22.28,0.0623111
22.3,0.0596486
22.32,0.0625468
22.34,0.070303
22.36,0.0832912
22.38,0.1033719
22.4,0.1345428
22.42,0.1842939
22.44,0.2645357
22.46,0.3885885
22.48,0.5646015
22.5,0.7914376
22.52,0.9919903
22.54,0.9794675
22.56,0.7620698
22.58,0.5317605
22.6,0.3734483
22.62,0.2885507
22.64,0.2630904
22.66,0.2877005
22.68,0.3561161
22.7,0.4429415
22.72,0.4713709
22.74,0.3954508
22.76,0.2856403
22.78,0.1987716
22.8,0.143286
22.82,0.1113944
22.84,0.0950245
22.86,0.0891375
22.88,0.0922694
22.9,0.1062961
22.92,0.1361291
22.94,0.1881492
22.96,0.2637833
22.98,0.3451372
23,0.3838819
23.02,0.3433201
23.04,0.256929
23.06,0.1752406
23.08,0.1176691
23.1,0.0816748
23.12,0.0599753
23.14,0.046634
23.16,0.0379938
23.18,0.032108
23.2,0.0279733
23.22,0.025067
23.24,0.0230808
23.26,0.0218332
23.28,0.02122
23.3,0.021193
23.32,0.0217494
23.34,0.0229312
23.36,0.0248301
23.38,0.0276069
23.4,0.031497
23.42,0.0368935
23.44,0.0444127
23.46,0.0551278
23.48,0.0710843
23.5,0.0963758
23.52,0.1387067
23.54,0.2102626
23.56,0.3250538
23.58,0.4852189
23.6,0.6359669
23.62,0.6454701
23.64,0.5026157
23.66,0.3391456
23.68,0.2193829
23.7,0.1440021
23.72,0.0996106
23.74,0.0737616
23.76,0.0585868
23.78,0.0499047
23.8,0.0450444
23.82,0.0406165
23.84,0.0340872
23.86,0.0271176
23.88,0.021595
23.9,0.0177828
23.92,0.0154364
23.94,0.0143845
23.96,0.0146161
23.98,0.0167205
24,0.019962
24.02,0.0220904
24.04,0.0217266
24.06,0.0184054
24.08,0.0156464
24.1,0.0153015
24.12,0.0181384
24.14,0.0247164
24.16,0.0346519
24.18,0.0430235
24.2,0.0417508
24.22,0.031221
24.24,0.0201948
24.26,0.012267
24.28,0.0072716
24.3,0.0042688
24.32,0.0024503
24.34,0.0013209
24.36,0.0006307
24.38,0.0003191
24.4,0.0002926
24.42,0.0004871
24.44,0.0005621
24.46,-0.0001471
24.48,-0.0008999
24.5,-0.0014195
24.52,-0.0016964
24.54,-0.0017236
24.56,-0.0014805
24.58,-0.0009149
24.6,0
24.62,0.0010388
24.64,0.0014673
24.66,0.0008555
24.68,-1.53e-05
24.7,-0.000575
24.72,-0.0007085
24.74,-0.0004062
24.76,0.0003652
24.78,0.0016313
24.8,0.0031617
24.82,0.0040423
24.84,0.0035853
24.86,0.0026511
24.88,0.0020709
24.9,0.0020139
24.92,0.0024445
24.94,0.003305
24.96,0.0046416
24.98,0.0066024
25,0.0094979
25.02,0.0139004
25.04,0.0207369
25.06,0.0314348
25.08,0.0481955
25.1,0.0715337
25.12,0.0961872
25.14,0.1014121
25.16,0.0820361
25.18,0.0576904
25.2,0.0398609
25.22,0.0293671
25.24,0.0243878
25.26,0.0229691
25.28,0.0241759
25.3,0.0278748
25.32,0.0347788
25.34,0.0468645
25.36,0.0679647
25.38,0.1038896
25.4,0.1604957
25.42,0.2351361
25.44,0.2938854
25.46,0.2795551
25.48,0.208083
25.5,0.1374424
25.52,0.0879309
25.54,0.0573399
25.56,0.0392601
25.58,0.0284236
25.6,0.0215508
25.62,0.0169597
25.64,0.0138168
25.66,0.0117089
25.68,0.0104078
25.7,0.0099896
25.72,0.0106168
25.74,0.0127508
25.76,0.0170443
25.78,0.023904
25.8,0.0318631
25.82,0.0352267
25.84,0.0303199
25.86,0.0226733
25.88,0.0170771
25.9,0.0138869
25.92,0.0115196
25.94,0.0092323
25.96,0.0076538
25.98,0.0072176
26,0.0081684
26.02,0.0108493
26.04,0.0156541
26.06,0.0221865
26.08,0.02709
26.1,0.025298
26.12,0.0188953
26.14,0.0128068
26.16,0.0087158
26.18,0.0063714
26.2,0.0052305
26.22,0.0048326
26.24,0.0049653
26.26,0.0055833
26.28,0.0067799
26.3,0.0087663
26.32,0.011721
26.34,0.0154567
26.36,0.0186059
26.38,0.0198042
26.4,0.020578
26.42,0.0230683
26.44,0.0286397
26.46,0.0390934
26.48,0.0575441
26.5,0.0882705
26.52,0.1342634
26.54,0.1875659
26.56,0.2130302
26.58,0.1842238
26.6,0.1347105
26.62,0.0968146
26.64,0.0776662
26.66,0.0754721
26.68,0.0863368
26.7,0.1004108
26.72,0.0987089
26.74,0.0778683
26.76,0.0547537
26.78,0.0381895
26.8,0.0285955
26.82,0.0244274
26.84,0.0240282
26.86,0.0249983
26.88,0.0235534
26.9,0.0189826
26.92,0.0140862
26.94,0.0111219
26.96,0.0100344
26.98,0.010756
27,0.0130501
27.02,0.0156975
27.04,0.0157623
27.06,0.0124701
27.08,0.0085901
27.1,0.0056795
27.12,0.0038036
27.14,0.0026942
27.16,0.0020675
27.18,0.0017391
27.2,0.0016158
27.22,0.0016732
27.24,0.0019057
27.26,0.0023773
27.28,0.0031803
27.3,0.0045649
27.32,0.0067399
27.34,0.0097596
27.36,0.0128502
27.38,0.0144761
27.4,0.0151379
27.42,0.0164003
27.44,0.0176453
27.46,0.0179077
27.48,0.0189241
27.5,0.0230517
27.52,0.0321933
27.54,0.048057
27.56,0.0703488
27.58,0.0903936
27.6,0.0911813
27.62,0.0747828
27.64,0.0559593
27.66,0.0393909
27.68,0.0269473
27.7,0.0192592
27.72,0.0153205
27.74,0.0137605
27.76,0.012859
27.78,0.0109925
27.8,0.0083656
27.82,0.0060063
27.84,0.0041792
27.86,0.0028371
27.88,0.0019061
27.9,0.0012717
27.92,0.0008235
27.94,0.0005273
27.96,0.0002922
27.98,0.0001211
28,0
28.02,-0.0003071
28.04,-0.0003703
28.06,-0.0003988
28.08,-0.0003925
28.1,-0.0003486
28.12,-0.0002212
28.14,-5.16e-05
28.16,0.0001772
28.18,0.0005468
28.2,0.0010473
28.22,0.0019745
28.24,0.0033483
28.26,0.005035
28.28,0.0061982
28.3,0.0059589
28.32,0.0050676
28.34,0.0045284
28.36,0.0046695
28.38,0.0054506
28.4,0.0070086
28.42,0.0096739
28.44,0.0141657
28.46,0.0216973
28.48,0.0337414
28.5,0.0506488
28.52,0.0687822
28.54,0.079579
28.56,0.0734194
28.58,0.0550171
28.6,0.0376884
28.62,0.026429
28.64,0.0204826
28.66,0.0171761
28.68,0.0137229
28.7,0.0099614
28.72,0.0069201
28.74,0.0048118
28.76,0.0034375
28.78,0.0025674
28.8,0.0020513
28.82,0.0017892
28.84,0.0017893
28.86,0.0021136
28.88,0.0028842
28.9,0.0041641
28.92,0.005727
28.94,0.0068979
28.96,0.0071551
28.98,0.0060861
29,0.0042544
29.02,0.0026488
29.04,0.0015758
29.06,0.0009503
29.08,0.0005453
29.1,0.0003995
29.12,0.0003979
29.14,0.0005029
29.16,0.0007196
29.18,0.0010779
29.2,0.0016467
29.22,0.0024644
29.24,0.0035984
29.26,0.0048673
29.28,0.0061568
29.3,0.0079178
29.32,0.0107849
29.34,0.0148237
29.36,0.0196698
29.38,0.0256365
29.4,0.0311718
29.42,0.0311879
29.44,0.0258418
29.46,0.0207079
29.48,0.0185274
29.5,0.0200269
29.52,0.0258714
29.54,0.0369783
29.56,0.0531534
29.58,0.068478
29.6,0.0703998
29.62,0.0583889
29.64,0.0434226
29.66,0.0309317
29.68,0.0226234
29.7,0.0184165
29.72,0.0176723
29.74,0.0202735
29.76,0.0266931
29.78,0.0370561
29.8,0.048675
29.82,0.0547557
29.84,0.0495408
29.86,0.0365612
29.88,0.0243214
29.9,0.0157396
29.92,0.0104043
29.94,0.0072083
29.96,0.0052643
29.98,0.0040182
30,0.0031986
30.02,0.0027283
30.04,0.0025078
30.06,0.0026317
30.08,0.0030873
30.1,0.0037861
30.12,0.0043153
30.14,0.004379
30.16,0.0045728
30.18,0.0055667
30.2,0.0076737
30.22,0.0106481
30.24,0.0128565
30.26,0.0124871
30.28,0.0107986
30.3,0.0090585
30.32,0.0069365
30.34,0.00475
30.36,0.0031361
30.38,0.0021326
30.4,0.0015721
30.42,0.0013126
30.44,0.001251
30.46,0.0013552
30.48,0.0016156
30.5,0.0020625
30.52,0.002774
30.54,0.0039138
30.56,0.0057933
30.58,0.0089245
30.6,0.0139682
30.62,0.0211975
30.64,0.0290595
30.66,0.0339493
30.68,0.0333958
30.7,0.0272781
30.72,0.0200438
30.74,0.0152663
30.76,0.0133974
30.78,0.013367
30.8,0.0129665
30.82,0.0110162
30.84,0.0090185
30.86,0.0082418
30.88,0.0089891
30.9,0.0109404
30.92,0.0126465
30.94,0.0117846
30.96,0.008946
30.98,0.0062739
31,0.0045001
31.02,0.0035481
31.04,0.0032198
31.06,0.0033369
31.08,0.0040235
31.1,0.0052467
31.12,0.0068698
31.14,0.0080914
31.16,0.0081361
31.18,0.0078013
31.2,0.0081533
31.22,0.0097111
31.24,0.0129553
31.26,0.0186063
31.28,0.0273626
31.3,0.0396953
31.32,0.0555482
31.34,0.0690588
31.36,0.0668374
31.38,0.0504462
31.4,0.0334983
31.42,0.0214393
31.44,0.0139374
31.46,0.0094999
31.48,0.0068564
31.5,0.0051966
31.52,0.0041105
31.54,0.0033739
31.56,0.0028882
31.58,0.0025954
31.6,0.0024753
31.62,0.0025235
31.64,0.0027656
31.66,0.003273
31.68,0.0042059
31.7,0.0058683
31.72,0.0087933
31.74,0.0135756
31.76,0.020373
31.78,0.0270411
31.8,0.0279479
31.82,0.0220535
31.84,0.0149918
31.86,0.0097854
31.88,0.0065733
31.9,0.0047952
31.92,0.0039465
31.94,0.0037487
31.96,0.0041934
31.98,0.005335
32,0.0073359
32.02,0.0099279
32.04,0.0116704
32.06,0.0112974
32.08,0.0103887
32.1,0.0105438
32.12,0.011506
32.14,0.011516
32.16,0.0100177
32.18,0.0082309
32.2,0.0064238
32.22,0.0045188
32.24,0.0029563
32.26,0.0018804
32.28,0.001198
32.3,0.0007654
32.32,0.0004842
32.34,0.0002946
32.36,0.0001632
32.38,7.2e-05
32.4,0
32.42,-7.17e-05
32.44,-0.0001231
32.46,-0.0001562
32.48,-0.0001716
32.5,-8.26e-05
32.52,-5.71e-05
32.54,-7.8e-06
32.56,7.12e-05
32.58,0.000189
32.6,0.0003563
32.62,0.0006118
32.64,0.0010104
32.66,0.0016323
32.68,0.002641
32.7,0.0042408
32.72,0.0065508
32.74,0.0092191
32.76,0.0114975
32.78,0.0128556
32.8,0.0126984
32.82,0.0116625
32.84,0.0100909
32.86,0.0084951
32.88,0.0078292
32.9,0.0082501
32.92,0.0089416
32.94,0.0091873
32.96,0.0095803
32.98,0.0099167
33,0.0087246
33.02,0.0063012
33.04,0.0041043
33.06,0.0026015
